"sampno","beta","overall_prob","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
11,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
21,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
31,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
41,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
51,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
61,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
71,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
81,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
91,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
101,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
111,-0.0283697792328894,0.947706729406491,0,5,17.7692269766703,1.67062156368047,0.788828786,14,40,40,3,5,13.8271453836933,39.8579686218873,1000,0.0616000021295622,1,-3402.28455296695
121,-0.133137630830483,0.925717325658565,0,5,16.9776775255214,2.07169434721698,0.788828786,14,40,40,3,5,14.5263094667718,39.3985493670771,1000,0.357841885366509,1,-3174.72101150453
