"sampno","beta","overall_prob","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,-0.11895148884505,0.781322478549555,0,5,15.9143535001203,5.12262852210552,0.788828786,14,40,40,3,5,12.7605252806097,33.2554530722555,1000,0.0338849025079981,1,-1356.11192998819
11,-0.11895148884505,0.781322478549555,0,5,15.9143535001203,5.12262852210552,0.788828786,14,40,40,3,5,12.7605252806097,33.2554530722555,1000,0.0338849025079981,1,-1356.11192998819
21,0.271501860242937,0.752276163694226,0,5,16.5724057653553,3.98839780702806,0.788828786,14,40,40,3,5,13.4074263453118,34.6764530375938,1000,0.00818714934270562,1,-1120.36846235144
31,-0.0930427554938487,0.565235246230123,0,5,17.9924831360838,4.77454391345554,0.788828786,14,40,40,3,5,14.4347856431438,36.3764960617007,1000,0.866531663904952,1,-474.520537302835
41,-0.0930427554938487,0.565235246230123,0,5,17.9924831360838,4.77454391345554,0.788828786,14,40,40,3,5,14.4347856431438,36.3764960617007,1000,0.866531663904952,1,-474.520537302835
51,-0.257804918205165,0.430493253240646,0,5,19.8432628010247,6.14760237376177,0.788828786,14,40,40,3,5,13.3039987452927,37.4995678669331,1000,0.601827832419738,1,-207.353418967962
61,-0.403889276751897,0.637840775070626,0,5,20.0464212682396,6.32437421332203,0.788828786,14,40,40,3,5,13.0200779484187,38.5623568682175,1000,0.44399410172186,1,-194.728511269788
71,-0.403889276751897,0.637840775070626,0,5,20.0464212682396,6.32437421332203,0.788828786,14,40,40,3,5,13.0200779484187,38.5623568682175,1000,0.44399410172186,1,-194.728511269788
81,-0.403889276751897,0.637840775070626,0,5,20.0464212682396,6.32437421332203,0.788828786,14,40,40,3,5,13.0200779484187,38.5623568682175,1000,0.44399410172186,1,-194.728511269788
91,-0.403889276751897,0.637840775070626,0,5,20.0464212682396,6.32437421332203,0.788828786,14,40,40,3,5,13.0200779484187,38.5623568682175,1000,0.44399410172186,1,-194.728511269788
101,-0.403889276751897,0.637840775070626,0,5,20.0464212682396,6.32437421332203,0.788828786,14,40,40,3,5,13.0200779484187,38.5623568682175,1000,0.44399410172186,1,-194.728511269788
111,-0.403889276751897,0.637840775070626,0,5,20.0464212682396,6.32437421332203,0.788828786,14,40,40,3,5,13.0200779484187,38.5623568682175,1000,0.44399410172186,1,-194.728511269788
121,-0.403889276751897,0.637840775070626,0,5,20.0464212682396,6.32437421332203,0.788828786,14,40,40,3,5,13.0200779484187,38.5623568682175,1000,0.44399410172186,1,-194.728511269788
131,-0.403889276751897,0.637840775070626,0,5,20.0464212682396,6.32437421332203,0.788828786,14,40,40,3,5,13.0200779484187,38.5623568682175,1000,0.44399410172186,1,-194.728511269788
141,-0.403889276751897,0.637840775070626,0,5,20.0464212682396,6.32437421332203,0.788828786,14,40,40,3,5,13.0200779484187,38.5623568682175,1000,0.44399410172186,1,-194.728511269788
151,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
161,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
171,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
181,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
191,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
201,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
211,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
221,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
231,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
241,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
251,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
261,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
271,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
281,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
291,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
301,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
311,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
321,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
331,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
341,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
351,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
361,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
371,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
381,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
391,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
401,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
411,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
421,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
431,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
441,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
451,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
461,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
471,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
481,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
491,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
501,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
511,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
521,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
531,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
541,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
551,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
561,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
571,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
581,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
591,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
601,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
611,-0.234204577688067,0.561551217424655,0,5,20.6152875483441,5.86439203192404,0.788828786,14,40,40,3,5,14.2101815257263,39.9105730660967,1000,0.350335414252925,1,-168.976254668993
