"sampno","beta","overall_prob","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,0.178489742148668,0.80638765450567,0,5,15.8147911028937,7.47420104290359,0.788828786,14,40,40,3,5,21.1891181627288,37.0360150521155,1000,0.0152802291675471,1,-1382.93127963642
11,-0.19324252027756,0.0915984740287504,0,5,14.9829557285791,8.01432111932479,0.788828786,14,40,40,3,5,21.7681327393197,35.0865991408311,1000,0.782208578716093,1,-294.913216407904
21,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
31,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
41,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
51,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
61,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
71,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
81,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
91,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
101,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
111,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
121,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
131,-0.413380751688226,0.222825274427239,0,5,15.4711304491794,8.92832978666795,0.788828786,14,40,40,3,5,22.8761022975403,34.7032964614499,1000,0.352728046494282,1,-235.746837910359
