"sampno","beta","overall_prob","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
11,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
21,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
31,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
41,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
51,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
61,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
71,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
81,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
91,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
101,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
111,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
121,-0.0636012238450348,0.158750382019207,0,5,19.8183194966987,2.63547132047825,0.788828786,14,40,40,3,5,15.7129801483825,36.9567715639714,1000,0.0772533840197138,1,-1592.90843460715
