"sampno","beta","overall_prob","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,0.0226812922395766,0.69921258231625,0,5,24.7979469387792,9.8270610596519,0.788828786,14,40,40,3,5,11.4363782806322,37.6720390818082,1000,0.0295514242653735,1,-250.653344649139
11,0.0226812922395766,0.69921258231625,0,5,24.7979469387792,9.8270610596519,0.788828786,14,40,40,3,5,11.4363782806322,37.6720390818082,1000,0.0295514242653735,1,-250.653344649139
21,0.0226812922395766,0.69921258231625,0,5,24.7979469387792,9.8270610596519,0.788828786,14,40,40,3,5,11.4363782806322,37.6720390818082,1000,0.0295514242653735,1,-250.653344649139
31,0.0226812922395766,0.69921258231625,0,5,24.7979469387792,9.8270610596519,0.788828786,14,40,40,3,5,11.4363782806322,37.6720390818082,1000,0.0295514242653735,1,-250.653344649139
41,0.125466164977617,0.53024645262262,0,5,25.3454815301866,9.67956418402358,0.788828786,14,40,40,3,5,10.3133973912562,37.3412179667282,1000,0.0612981061698839,1,-246.12997847294
51,0.125466164977617,0.53024645262262,0,5,25.3454815301866,9.67956418402358,0.788828786,14,40,40,3,5,10.3133973912562,37.3412179667282,1000,0.0612981061698839,1,-246.12997847294
61,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
71,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
81,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
91,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
101,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
111,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
121,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
131,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
141,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
151,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
161,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
171,0.118638780524137,0.37879103538836,0,5,24.5937411667305,9.31727977646781,0.788828786,14,40,40,3,5,12.71248779262,37.2650677180517,1000,0.235587026182372,1,-244.643970864639
181,-0.163601420559551,0.369597295372291,0,5,24.0367038793142,8.36032541114521,0.788828786,14,40,40,3,5,14.1502721774569,37.5028540056462,1000,0.0780783879562079,1,-237.218558079221
191,-0.163601420559551,0.369597295372291,0,5,24.0367038793142,8.36032541114521,0.788828786,14,40,40,3,5,14.1502721774569,37.5028540056462,1000,0.0780783879562079,1,-237.218558079221
201,-0.163601420559551,0.369597295372291,0,5,24.0367038793142,8.36032541114521,0.788828786,14,40,40,3,5,14.1502721774569,37.5028540056462,1000,0.0780783879562079,1,-237.218558079221
211,-0.163601420559551,0.369597295372291,0,5,24.0367038793142,8.36032541114521,0.788828786,14,40,40,3,5,14.1502721774569,37.5028540056462,1000,0.0780783879562079,1,-237.218558079221
221,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
231,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
241,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
251,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
261,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
271,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
281,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
291,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
301,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
311,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
321,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
331,-0.0954087527718485,0.306725552870184,0,5,24.1534094057938,8.48353021337997,0.788828786,14,40,40,3,5,14.6399113993277,37.6355247139263,1000,0.235782615569958,1,-231.117765628297
341,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
351,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
361,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
371,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
381,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
391,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
401,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
411,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
421,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
431,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
441,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
451,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
461,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
471,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
481,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
491,-0.0568529889391232,0.923555659563362,0,5,24.8337719520032,7.56220276873263,0.788828786,14,40,40,3,5,14.9021186909327,38.2448366285181,1000,0.146395015211339,1,-217.537088116747
501,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
511,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
521,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
531,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
541,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
551,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
561,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
571,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
581,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
591,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
601,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
611,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
621,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
631,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
641,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
651,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
661,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
671,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
681,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
691,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
701,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
711,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
721,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
731,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
741,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
751,0.296697857122468,0.0671301054108764,0,5,24.851910167212,7.11911512907703,0.788828786,14,40,40,3,5,13.7783832798719,39.5077032210926,1000,0.0867661144895523,1,-212.689801971038
