"sampno","beta","overall_prob","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
521,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
531,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
541,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
551,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
561,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
571,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
581,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
591,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
601,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
611,-0.388108023714883,0.169040097759146,0,5,15.1623037493121,8.77656132739768,0.788828786,14,40,40,3,5,27.2247133905605,32.9917008820294,1000,0.262385455800405,1,-3488.49290312882
621,-0.222314533064965,0.821592380509133,0,5,15.9847149277891,8.0745237160952,0.788828786,14,40,40,3,5,28.0092789878844,34.6185662616,1000,0.0219315499075552,1,-3482.28442600014
631,-0.222314533064965,0.821592380509133,0,5,15.9847149277891,8.0745237160952,0.788828786,14,40,40,3,5,28.0092789878844,34.6185662616,1000,0.0219315499075552,1,-3482.28442600014
641,-0.222314533064965,0.821592380509133,0,5,15.9847149277891,8.0745237160952,0.788828786,14,40,40,3,5,28.0092789878844,34.6185662616,1000,0.0219315499075552,1,-3482.28442600014
651,-0.222314533064965,0.821592380509133,0,5,15.9847149277891,8.0745237160952,0.788828786,14,40,40,3,5,28.0092789878844,34.6185662616,1000,0.0219315499075552,1,-3482.28442600014
661,-0.222314533064965,0.821592380509133,0,5,15.9847149277891,8.0745237160952,0.788828786,14,40,40,3,5,28.0092789878844,34.6185662616,1000,0.0219315499075552,1,-3482.28442600014
671,-0.222314533064965,0.821592380509133,0,5,15.9847149277891,8.0745237160952,0.788828786,14,40,40,3,5,28.0092789878844,34.6185662616,1000,0.0219315499075552,1,-3482.28442600014
681,-0.222314533064965,0.821592380509133,0,5,15.9847149277891,8.0745237160952,0.788828786,14,40,40,3,5,28.0092789878844,34.6185662616,1000,0.0219315499075552,1,-3482.28442600014
691,-0.222314533064965,0.821592380509133,0,5,15.9847149277891,8.0745237160952,0.788828786,14,40,40,3,5,28.0092789878844,34.6185662616,1000,0.0219315499075552,1,-3482.28442600014
701,-0.222314533064965,0.821592380509133,0,5,15.9847149277891,8.0745237160952,0.788828786,14,40,40,3,5,28.0092789878844,34.6185662616,1000,0.0219315499075552,1,-3482.28442600014
711,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
721,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
731,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
741,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
751,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
761,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
771,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
781,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
791,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
801,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
811,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
821,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
831,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
841,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
851,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
861,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
871,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
881,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
891,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
901,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
911,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
921,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
931,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
941,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
951,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
961,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
971,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
981,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
991,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
1001,-0.211238345737945,0.687675981818817,0,5,15.5868162067963,8.4771527641197,0.788828786,14,40,40,3,5,27.4285032836915,33.3114650147043,1000,0.0394975671970068,1,-3467.16194381008
1011,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1021,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1031,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1041,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1051,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1061,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1071,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1081,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1091,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1101,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1111,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1121,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1131,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1141,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1151,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1161,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1171,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1181,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1191,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1201,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1211,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1221,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1231,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1241,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1251,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1261,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1271,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1281,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1291,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1301,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1311,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1321,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1331,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1341,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1351,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1361,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1371,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1381,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1391,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1401,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1411,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1421,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1431,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1441,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
1451,-0.202908092633569,0.190093373094497,0,5,16.2211004699382,7.75739932131232,0.788828786,14,40,40,3,5,29.2053916313821,33.0264362835433,1000,0.0710802513891811,1,-3461.9320755098
