"sampno","beta","overall_prob","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,-0.174196041654795,0.0140671317931265,0,5,22.455188233871,8.50404247804545,0.788828786,14,40,40,3,5,21.4778775675222,34.2587965526618,1000,0.0510463830712251,1,-631.708562249143
11,-0.174196041654795,0.0140671317931265,0,5,22.455188233871,8.50404247804545,0.788828786,14,40,40,3,5,21.4778775675222,34.2587965526618,1000,0.0510463830712251,1,-631.708562249143
21,-0.174196041654795,0.0140671317931265,0,5,22.455188233871,8.50404247804545,0.788828786,14,40,40,3,5,21.4778775675222,34.2587965526618,1000,0.0510463830712251,1,-631.708562249143
31,-0.174196041654795,0.0140671317931265,0,5,22.455188233871,8.50404247804545,0.788828786,14,40,40,3,5,21.4778775675222,34.2587965526618,1000,0.0510463830712251,1,-631.708562249143
41,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
51,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
61,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
71,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
81,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
91,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
101,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
111,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
121,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
131,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
141,-0.307477701966237,0.199076865554894,0,5,23.0271428360779,8.74691394839663,0.788828786,14,40,40,3,5,21.987006675844,34.8006973901963,1000,0.113300705797459,1,-627.33415534488
151,-0.287208449448716,0.44486065680378,0,5,23.8117618116973,7.87664108033727,0.788828786,14,40,40,3,5,22.5086678100198,36.0131324688918,1000,0.124463205633988,1,-607.235463868782
161,-0.287208449448716,0.44486065680378,0,5,23.8117618116973,7.87664108033727,0.788828786,14,40,40,3,5,22.5086678100198,36.0131324688918,1000,0.124463205633988,1,-607.235463868782
171,-0.287208449448716,0.44486065680378,0,5,23.8117618116973,7.87664108033727,0.788828786,14,40,40,3,5,22.5086678100198,36.0131324688918,1000,0.124463205633988,1,-607.235463868782
181,-0.287208449448716,0.44486065680378,0,5,23.8117618116973,7.87664108033727,0.788828786,14,40,40,3,5,22.5086678100198,36.0131324688918,1000,0.124463205633988,1,-607.235463868782
191,-0.287208449448716,0.44486065680378,0,5,23.8117618116973,7.87664108033727,0.788828786,14,40,40,3,5,22.5086678100198,36.0131324688918,1000,0.124463205633988,1,-607.235463868782
201,-0.287208449448716,0.44486065680378,0,5,23.8117618116973,7.87664108033727,0.788828786,14,40,40,3,5,22.5086678100198,36.0131324688918,1000,0.124463205633988,1,-607.235463868782
