"sampno","beta","overall_prob","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
11,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
21,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
31,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
41,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
51,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
61,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
71,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
81,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
91,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
101,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
111,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
121,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
131,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
141,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
151,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
161,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
171,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
181,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
191,0.0117479011416435,0.805026733782142,0,5,15.8877161983401,2.27168951439671,0.788828786,14,40,40,3,5,16.6507339011878,39.0712053058669,1000,0.0699677937594242,1,-2071.02427762783
201,0.396541440717376,0.730154893200619,0,5,15.2846535225969,3.50363835568762,0.788828786,14,40,40,3,5,14.8343668528136,39.2435763108266,1000,0.285126587899201,1,-2048.16561971076
211,0.396541440717376,0.730154893200619,0,5,15.2846535225969,3.50363835568762,0.788828786,14,40,40,3,5,14.8343668528136,39.2435763108266,1000,0.285126587899201,1,-2048.16561971076
221,0.396541440717376,0.730154893200619,0,5,15.2846535225969,3.50363835568762,0.788828786,14,40,40,3,5,14.8343668528136,39.2435763108266,1000,0.285126587899201,1,-2048.16561971076
231,0.396541440717376,0.730154893200619,0,5,15.2846535225969,3.50363835568762,0.788828786,14,40,40,3,5,14.8343668528136,39.2435763108266,1000,0.285126587899201,1,-2048.16561971076
241,0.396541440717376,0.730154893200619,0,5,15.2846535225969,3.50363835568762,0.788828786,14,40,40,3,5,14.8343668528136,39.2435763108266,1000,0.285126587899201,1,-2048.16561971076
251,0.396541440717376,0.730154893200619,0,5,15.2846535225969,3.50363835568762,0.788828786,14,40,40,3,5,14.8343668528136,39.2435763108266,1000,0.285126587899201,1,-2048.16561971076
